Count,Site ID number,Parameter,Start date,Start time,End date,End time,Sampling Strategy,Model Iterations,subsamples,percent culled,Mean ,SD of Mean (column L),5th Percentile,10th Percentile,20th Percentile,30th Percentile,40th Percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,Mean Abs diff of mean,SD of abs diff of mean,Mean Abs diff of 5th percentile,Abs diff 10th,Abs diff 20th,Abs diff 30th,Abs diff 40th,Abs diff 50th,Abs diff 60th,Abs diff 70th,Abs diff 80th,Abs diff 90th,Abs diff 95th,Rel diff mean,SD of rel diff of mean,Rel diff 5th,Rel diff 10th,Rel diff 20th,Rel diff 30th,Rel diff 40th,Rel diff 50th,Rel diff 60th,Rel diff 70th,Rel diff 80th,Rel diff 90th,Rel diff 95th,SD of abs diff of 5th,SD of abs diff of 10th,SD of abs diff of 20th,SD of abs diff of 30th,SD of abs diff of 40th,SD of abs diff of 50th,SD of abs diff of 60th,SD of abs diff of 70th,SD of abs diff of 80th,SD of abs diff of 90th,SD of abs diff of 95th,SD of rel diff of 5th,SD of rel diff of 10th,SD of rel diff of 20th,SD of rel diff of 30th,SD of rel diff of 40th,SD of rel diff of 50th,SD of rel diff of 60th,SD of rel diff of 70th,SD of rel diff of 80th,SD of rel diff of 90th,SD of rel diff of 95th
5,sdtest,DateTimes,2019-01-01,01:00:00,2021-01-01,01:00:00,INSERT SAMPLING STRATEGY,10,5,perc culled,0.12139003758243998,0.0,-1.0534,-0.8781,-0.5274,-0.2464,-0.035,0.1764,0.342,0.5077,0.7247,0.9932,1.1274,-0.08676408522754563,0.0,-0.5962,-0.5187,-0.3195,-0.2769,-0.1998,-0.0943,-0.0433,0.0905,0.2395,0.4438,0.5621,2.1700836536364894,0.0,-197.3837,-94.6721,-27.1151,-7.2713,9.3583,30.1883,41.4048,52.4279,69.9947,108.5585,200.2422,0.4741,0.453,0.3396,0.3419,0.3624,0.4083,0.3969,0.3675,0.3128,0.2979,0.2987,207.6666,105.7664,46.5352,33.5208,32.3216,36.2255,34.9639,36.055,41.059,69.6348,139.7508
5,sdtest,DateTimes,2019-01-01,01:00:00,2021-01-01,01:00:00,INSERT SAMPLING STRATEGY,10,10,perc culled,0.12139003758243998,0.0,-1.4354,-1.1518,-0.7777,-0.5243,-0.2971,-0.1033,0.1288,0.4418,0.7278,0.9463,1.13,-0.08676408522754563,0.0,-0.288,-0.2335,-0.0665,-0.0115,0.0421,0.0973,0.1648,0.3002,0.365,0.4622,0.5292,2.1700836536364894,0.0,-74.6805,-35.4089,-17.1627,-3.3921,4.2434,15.4441,21.1611,29.2004,37.2415,78.4392,180.4683,0.2227,0.1876,0.1746,0.1761,0.1958,0.172,0.1624,0.167,0.1828,0.2377,0.2523,48.4429,36.7662,33.847,30.3089,26.2655,22.7067,23.3126,20.5419,24.1267,66.4365,133.8653
5,sdtest,DateTimes,2019-01-01,01:00:00,2021-01-01,01:00:00,INSERT SAMPLING STRATEGY,10,15,perc culled,0.12139003758243998,0.0,-1.53,-1.2132,-0.8412,-0.6138,-0.3242,-0.073,0.1262,0.3849,0.7266,1.1078,1.4185,-0.08676408522754563,0.0,-0.1833,-0.1472,-0.0532,0.0217,0.0913,0.1471,0.1722,0.2412,0.2788,0.3287,0.3789,2.1700836536364894,0.0,-81.6526,-47.8705,-25.4327,-9.681,-2.5442,6.6723,15.2186,25.0194,34.1981,80.2318,157.3302,0.1092,0.1245,0.1223,0.1277,0.1515,0.147,0.163,0.1784,0.1899,0.202,0.2417,57.7993,32.8354,18.2369,14.7404,12.2839,20.0793,19.7105,19.413,23.5629,51.3957,110.7369
5,sdtest,DateTimes,2019-01-01,01:00:00,2021-01-01,01:00:00,INSERT SAMPLING STRATEGY,10,20,perc culled,0.12139003758243998,0.0,-1.439,-1.1587,-0.7462,-0.4604,-0.2054,-0.0138,0.2911,0.5523,0.8388,1.1917,1.4759,-0.08676408522754563,0.0,-0.32,-0.2486,-0.1324,-0.0871,-0.0387,0.0164,0.0846,0.127,0.1811,0.2615,0.3109,2.1700836536364894,0.0,-90.1365,-64.4329,-41.5192,-20.4151,-10.1064,3.3752,16.7115,23.5165,40.011,62.9084,148.7795,0.3139,0.2784,0.2284,0.2304,0.2354,0.22,0.2513,0.2655,0.2591,0.2238,0.2322,53.1933,49.9413,35.9075,25.0395,22.4456,16.0489,16.6148,15.5216,18.3828,34.3207,100.7835
5,sdtest,DateTimes,2019-01-01,01:00:00,2021-01-01,01:00:00,INSERT SAMPLING STRATEGY,10,25,perc culled,0.12139003758243998,0.0,-1.5377,-1.1209,-0.7735,-0.4656,-0.1974,0.0549,0.2943,0.5445,0.7775,1.2747,1.634,-0.08676408522754563,0.0,-0.2635,-0.1807,-0.1408,-0.0903,-0.0323,0.0027,0.0281,0.0965,0.1615,0.2036,0.238,2.1700836536364894,0.0,-101.1232,-71.2658,-35.1217,-18.972,-12.1351,5.7284,11.7008,21.4678,29.4026,64.7985,121.8815,0.2958,0.2643,0.2495,0.2393,0.224,0.2293,0.2212,0.2281,0.2512,0.2455,0.2456,70.7419,48.33,27.425,16.5409,19.2097,21.6807,20.1282,26.7701,27.3198,72.6015,125.8305
5,sdtest,DateTimes,2019-01-01,01:00:00,2021-01-01,01:00:00,INSERT SAMPLING STRATEGY,10,30,perc culled,0.12139003758243998,0.0,-1.5575,-0.9571,-0.6138,-0.3774,-0.174,0.0683,0.3166,0.5331,0.7897,1.1095,1.3887,-0.08676408522754563,0.0,-0.296,-0.263,-0.1455,-0.0804,-0.0513,-0.013,0.0201,0.0567,0.0962,0.2353,0.321,2.1700836536364894,0.0,-56.6633,-40.9762,-13.1715,-5.034,5.0381,14.8853,19.6964,22.7695,29.1056,33.782,77.5784,0.1909,0.1999,0.1315,0.1272,0.118,0.1169,0.1334,0.1213,0.1144,0.1234,0.2051,32.0464,31.3476,19.4884,15.1172,16.9687,13.5485,15.5528,15.4269,16.5366,16.5275,45.379
5,sdtest,DateTimes,2019-01-01,01:00:00,2021-01-01,01:00:00,INSERT SAMPLING STRATEGY,10,40,perc culled,0.12139003758243998,0.0,-1.397,-1.1134,-0.704,-0.443,-0.2261,0.0081,0.2465,0.5559,0.8137,1.146,1.5151,-0.08676408522754563,0.0,-0.2975,-0.173,-0.1147,-0.0757,-0.029,0.0167,0.0501,0.1121,0.1495,0.2251,0.2716,2.1700836536364894,0.0,-78.2718,-45.2197,-17.2716,-10.6096,-0.3385,7.2603,13.6643,21.1512,25.5016,54.3406,125.1966,0.2182,0.196,0.1592,0.1634,0.16,0.1695,0.1648,0.1496,0.1629,0.176,0.196,95.2201,56.2831,23.8166,18.9693,16.9952,16.9356,15.5028,18.3838,17.1431,42.6204,78.2737
5,sdtest,DateTimes,2019-01-01,01:00:00,2021-01-01,01:00:00,INSERT SAMPLING STRATEGY,10,50,perc culled,0.12139003758243998,0.0,-1.4119,-1.041,-0.5712,-0.3389,-0.0571,0.1645,0.3693,0.5924,0.8309,1.267,1.6094,-0.08676408522754563,0.0,-0.3265,-0.2816,-0.2162,-0.1808,-0.1246,-0.0913,-0.062,-0.0096,0.0319,0.1221,0.1755,2.1700836536364894,0.0,-84.745,-50.666,-22.8156,-11.3228,-2.0637,5.6512,10.4114,16.7266,28.507,42.3055,84.1334,0.1137,0.1036,0.1064,0.0992,0.102,0.1139,0.1153,0.0842,0.0919,0.1025,0.1088,48.474,36.8456,14.5557,13.6455,11.5961,12.0011,11.9313,15.8084,14.3154,17.4526,37.4244
1,03346500,"Temperature, water, &#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,16.076792,0.0,6.7604,7.8259,9.957,12.0853,14.2109,16.3365,18.3781,20.4198,22.3892,24.2863,25.2348,-0.01860499999999921,0.0,-5.2371,-4.7126,-3.5178,-2.7829,-1.2513,-0.1593,1.3823,2.443,3.5378,4.4161,4.7691,-2.83457819732633,0.0,-144.907,-101.5574,-51.36,-37.7493,-13.9206,-3.8893,7.386,13.081,18.1105,21.8762,23.5478,4.7485,4.6902,4.6732,4.596,4.6469,4.6235,4.4252,4.3351,4.3926,4.3836,4.3942,139.1575,105.3912,67.6416,57.564,37.9123,31.1904,23.8663,22.2162,22.1723,22.0711,22.1994
1,03346500,"Temperature, water, &#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,16.076792,0.0,4.6473,5.9689,8.4384,10.8293,13.459,16.2713,19.064,21.687,24.0511,26.1303,27.1374,-0.01860499999999921,0.0,-3.7816,-3.3846,-2.4844,-1.7291,-0.824,-0.12,0.7805,1.5718,2.347,3.127,3.4687,-2.83457819732633,0.0,-86.5534,-63.6936,-33.1507,-22.2003,-9.1074,-2.0247,5.3463,10.2699,15.1684,20.9083,22.9645,3.3971,3.3812,3.2851,3.095,3.0555,3.0216,2.9429,2.9856,3.0482,3.1892,3.2193,84.252,68.1595,44.7063,37.5956,26.6145,22.4896,18.5689,18.3408,19.4921,22.7206,22.8984
1,03346500,"Temperature, water, &#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,16.076792,0.0,3.8962,5.2607,7.7543,10.4783,13.4388,16.4482,19.4789,22.2138,24.525,26.6451,27.7045,-0.01860499999999921,0.0,-3.1886,-2.767,-1.9909,-1.3368,-0.667,-0.0981,0.5593,1.1433,1.8222,2.4745,2.8506,-2.83457819732633,0.0,-63.4065,-46.0752,-25.3848,-16.4698,-7.5616,-1.7405,3.9512,8.1906,12.4787,18.0731,21.1894,2.7679,2.6918,2.5868,2.3683,2.2596,2.2156,2.1769,2.2288,2.3616,2.4925,2.5903,59.7267,47.5746,33.4656,28.0001,20.6866,17.4251,14.6147,14.8722,16.1656,20.1531,21.6869
1,03346500,"Temperature, water, &#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,16.076792,0.0,3.4732,4.9822,7.464,10.0851,13.123,16.325,19.4168,22.2443,24.6982,26.8775,27.9884,-0.01860499999999921,0.0,-2.6896,-2.2802,-1.603,-1.0541,-0.4905,-0.0031,0.532,1.0441,1.628,2.2479,2.6241,-2.83457819732633,0.0,-53.1484,-36.6877,-19.6362,-12.5147,-5.4843,-0.83,3.881,7.5349,11.8606,17.1796,22.3053,2.3211,2.2572,2.1376,2.0154,1.9513,1.9184,1.9834,2.0325,2.1244,2.3148,2.3852,49.8064,38.5198,26.8378,22.7114,17.9902,15.7346,13.7339,13.7422,15.4548,19.4721,22.256
1,03346500,"Temperature, water, &#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,16.076792,0.0,3.3177,4.7498,7.2449,9.906,13.0287,16.4108,19.6498,22.5015,24.8754,27.0027,28.1333,-0.01860499999999921,0.0,-2.4587,-2.0776,-1.4376,-0.934,-0.4346,0.0058,0.4745,0.9046,1.421,1.9987,2.3485,-2.83457819732633,0.0,-45.9395,-32.0091,-17.048,-10.9251,-4.8899,-0.5863,3.4442,6.7664,10.7615,16.2487,20.6235,2.0829,2.0083,1.8674,1.7443,1.6409,1.6344,1.6667,1.7001,1.7996,1.9634,2.0441,41.7984,31.4931,22.6156,19.4695,15.0515,13.1829,11.6019,11.9018,13.526,17.9843,20.7194
1,03346500,"Temperature, water, &#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,16.076792,0.0,3.0942,4.7308,7.3025,9.8827,12.9583,16.381,19.6614,22.5767,25.008,27.0896,28.235,-0.01860499999999921,0.0,-2.2522,-1.8974,-1.3373,-0.8535,-0.4134,-0.0205,0.3988,0.8184,1.2855,1.8114,2.153,-2.83457819732633,0.0,-40.7799,-29.5991,-15.9089,-10.1996,-4.6022,-0.5611,3.1206,6.2314,9.7199,15.082,19.5136,1.9814,1.9205,1.8129,1.6659,1.5493,1.5236,1.5604,1.6156,1.7179,1.8312,1.9004,36.6863,29.8962,21.3111,18.3628,14.3735,12.546,11.248,11.4063,12.5461,16.4419,19.2987
1,03346500,"Temperature, water, &#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,16.076792,0.0,2.9123,4.5199,7.0411,9.6387,13.0607,16.4871,19.8256,22.7387,25.1337,27.2407,28.3927,-0.01860499999999921,0.0,-2.0034,-1.6696,-1.1769,-0.7506,-0.3505,-0.0113,0.3349,0.6968,1.1118,1.5706,1.8806,-2.83457819732633,0.0,-34.1677,-23.7472,-12.8321,-8.1712,-3.9268,-0.6954,2.7292,5.3789,8.6136,13.463,18.6682,1.7359,1.6646,1.5473,1.414,1.3404,1.3126,1.3193,1.3755,1.4809,1.5833,1.6466,31.6892,24.6635,17.5144,14.8714,12.4981,10.9837,9.8598,10.0864,11.2763,15.2378,19.1388
1,03346500,"Temperature, water, &#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,16.076792,0.0,2.7912,4.4465,7.0625,9.5282,12.835,16.3437,19.8081,22.8121,25.2604,27.3827,28.5342,-0.01860499999999921,0.0,-1.7614,-1.4578,-1.0135,-0.6641,-0.3267,-0.0177,0.3107,0.6313,0.9995,1.4178,1.6994,-2.83457819732633,0.0,-30.1709,-21.5713,-11.5749,-7.0545,-3.2255,-0.239,2.7907,5.2535,8.1275,12.6489,17.5418,1.5418,1.4882,1.3765,1.2546,1.1736,1.1318,1.1399,1.1868,1.2823,1.4022,1.476,29.1175,23.2785,15.8759,13.1471,10.6775,9.5629,8.8193,9.1914,10.5192,13.4814,17.0459
2,03346500,"Streamflow, ft&#179;/s",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,2686.606844,0.0,213.2504,259.2167,351.1492,505.6169,722.6198,939.6226,1557.8568,2176.091,3718.2327,6184.2818,7417.3064,-83.07326727272451,0.0,-2777.3723,-2630.5621,-1564.3845,-853.1333,-518.7746,-180.1346,14.9572,273.6708,875.5214,2679.0241,4458.774,-6.603411051746543,0.0,-270.8798,-215.3584,-157.0924,-131.3829,-77.5628,-46.6375,-25.2804,-5.7952,15.2792,37.8365,46.4604,5001.929,4823.4003,3101.5518,2315.577,1514.5588,813.3534,710.8592,712.0228,1058.1678,2248.7052,3039.3885,388.6038,315.7579,243.1677,217.8463,158.8638,130.5285,114.4244,98.2186,79.5323,58.9086,51.6702
2,03346500,"Streamflow, ft&#179;/s",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,2686.606844,0.0,123.9358,158.3979,252.2908,380.4723,558.7072,818.2769,1241.7406,1950.1687,3226.1806,6127.0106,10074.5348,-83.07326727272451,0.0,-2517.426,-1717.966,-919.6344,-541.1685,-281.7212,-103.1881,53.9539,213.9192,698.0183,2028.4678,3229.3633,-6.603411051746543,0.0,-146.1558,-119.5475,-82.6625,-62.0076,-36.8458,-19.605,-5.752,5.2522,19.0708,32.9988,39.3076,4032.0083,3517.3404,2057.8739,1330.6643,789.4435,478.6888,421.8831,470.2589,821.5279,1930.8191,2673.0566,161.7687,143.6039,115.8881,100.1096,79.4477,67.6243,60.709,55.6718,48.6317,42.512,39.1849
2,03346500,"Streamflow, ft&#179;/s",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,2686.606844,0.0,96.2211,130.3818,212.4628,330.1129,506.6337,763.132,1162.7672,1843.699,3248.307,6745.6856,10843.4968,-83.07326727272451,0.0,-2645.4212,-2106.8423,-823.7019,-395.289,-193.4761,-56.7797,67.0697,200.4276,617.8515,1672.046,2723.8052,-6.603411051746543,0.0,-106.315,-85.7256,-58.964,-42.2604,-25.4507,-11.7347,-1.2535,8.5146,19.2036,30.5527,36.5331,4878.2343,4355.2372,1947.1096,952.7411,583.6185,391.3676,334.5192,377.3409,716.3516,1687.3348,2354.3433,100.7791,91.2822,77.8915,69.722,60.9301,53.0332,47.6779,43.8328,41.3112,37.1891,34.0973
2,03346500,"Streamflow, ft&#179;/s",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,2686.606844,0.0,90.4704,122.37,197.6637,310.407,486.1088,757.358,1141.436,1803.7576,3186.3592,6669.054,11228.3077,-83.07326727272451,0.0,-2617.854,-1621.1743,-660.7377,-327.3632,-151.3563,-41.0375,67.5301,185.1068,567.0825,1536.317,2529.4804,-6.603411051746543,0.0,-93.5906,-71.5644,-49.6083,-34.2796,-20.8686,-9.9637,-0.2649,8.7321,18.3206,29.3746,35.2244,4579.8392,3567.0186,1478.952,721.335,418.7289,308.8692,282.495,329.1867,676.6982,1574.2406,2180.8753,83.1638,73.6187,63.4219,55.6455,49.5504,44.9426,40.6218,37.1721,34.7772,30.9947,28.43
2,03346500,"Streamflow, ft&#179;/s",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,2686.606844,0.0,78.0191,112.1521,186.8866,290.1706,461.4232,721.682,1114.5702,1759.8034,3150.087,6651.2752,11780.888,-83.07326727272451,0.0,-2676.6041,-1590.2376,-571.2018,-280.7317,-114.6766,-19.575,73.5004,178.625,541.2271,1394.4335,2347.4267,-6.603411051746543,0.0,-75.849,-59.6367,-40.1998,-26.9362,-15.4902,-6.3126,1.8331,9.5308,18.9619,28.6183,34.0264,4277.2592,3390.304,1179.1424,621.7926,336.8599,242.7852,255.4316,301.3594,626.1765,1457.1421,2052.6678,66.4275,61.3656,52.1219,46.6928,42.7552,39.3345,36.6226,33.343,30.6853,28.2324,26.5939
2,03346500,"Streamflow, ft&#179;/s",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,2686.606844,0.0,73.7209,106.5882,176.7432,278.9486,449.7326,714.3815,1092.8036,1677.8491,2991.8188,6503.234,12276.2975,-83.07326727272451,0.0,-2506.1732,-1268.0849,-448.8507,-214.768,-91.538,-14.4098,71.4087,169.7024,490.211,1233.3197,2082.1214,-6.603411051746543,0.0,-66.2933,-50.8072,-33.0405,-21.555,-12.1638,-4.0264,3.899,10.987,19.1365,27.8033,33.1012,3685.2163,2620.0888,843.0307,461.8045,253.7882,209.8514,219.7862,269.3835,579.2492,1356.8831,1888.0733,56.2201,49.4623,42.0159,38.4769,35.4186,33.1078,30.5874,28.1959,26.6285,24.9543,23.3474
2,03346500,"Streamflow, ft&#179;/s",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,2686.606844,0.0,69.6698,106.6573,175.6984,277.4342,450.5676,712.554,1101.6318,1698.1508,3092.6656,6702.801,12110.049,-83.07326727272451,0.0,-2299.0909,-1174.3693,-445.8132,-208.2605,-90.1296,-18.034,55.0529,138.5338,427.1657,1050.6387,1848.7786,-6.603411051746543,0.0,-60.5047,-45.5217,-30.1621,-20.2501,-11.4216,-4.1362,2.2395,8.8034,16.2846,24.124,29.1135,3866.7962,2599.8343,878.2654,447.9292,244.0902,194.6082,206.8785,245.7531,542.4711,1179.5328,1712.2423,52.5029,46.2138,39.822,35.6229,32.3289,29.9578,28.3132,26.153,24.6857,22.9092,21.7381
2,03346500,"Streamflow, ft&#179;/s",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,2686.606844,0.0,65.4476,102.6329,175.0695,267.9889,438.7996,696.794,1082.9634,1659.6513,3037.6652,6514.12,12328.4435,-83.07326727272451,0.0,-2117.914,-977.6898,-364.1017,-165.3584,-69.3196,-7.4702,55.4163,128.9716,397.7584,970.6448,1673.0628,-6.603411051746543,0.0,-50.7204,-38.5797,-25.2028,-16.3849,-9.0485,-2.8444,2.899,8.6842,15.5575,22.8864,27.5716,3129.0398,1924.1981,687.6701,361.6667,195.7928,170.4113,184.788,219.5513,514.4,1112.339,1563.5377,43.7608,38.7707,33.3417,30.5414,28.0356,26.3844,24.5616,23.1312,21.7045,20.4788,19.5478
3,03346500,"Gage height, ft",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,21.1048606,0.0,18.0102,18.1729,18.4983,18.8978,19.3715,19.8451,20.7657,21.6863,23.1732,25.2265,26.2531,0.07878595454545609,0.0,-2.1416,-2.0004,-1.5298,-1.0863,-0.7746,-0.3262,-0.0343,0.3736,1.0784,3.1286,4.7229,0.200062232331087,0.0,-9.8392,-9.2205,-7.161,-5.1345,-3.6658,-1.6306,-0.23,1.6185,4.5537,11.4094,15.5994,2.646,2.5229,2.2046,1.888,1.6337,1.426,1.3793,1.3914,1.7215,2.9423,3.5685,11.61,11.2005,9.7358,8.5354,7.616,7.0135,6.7943,6.8414,7.8319,11.1303,12.2223
3,03346500,"Gage height, ft",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,21.1048606,0.0,17.6944,17.8419,18.1885,18.6,19.0838,19.6548,20.4024,21.4577,23.0449,25.7401,28.1692,0.07878595454545609,0.0,-1.7198,-1.4671,-1.0083,-0.6523,-0.3847,-0.1318,0.0913,0.3513,0.9419,2.4624,3.5592,0.200062232331087,0.0,-7.4982,-6.3742,-4.5679,-3.0057,-1.8332,-0.6406,0.403,1.6103,4.043,9.0692,11.9816,2.2775,2.0118,1.5492,1.2349,0.9959,0.8776,0.8664,0.9065,1.2703,2.4206,2.9429,9.1241,8.0274,6.5432,5.4412,4.7175,4.3032,4.2816,4.4563,5.7391,8.9378,9.909
3,03346500,"Gage height, ft",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,21.1048606,0.0,17.5836,17.735,18.0917,18.5186,18.9857,19.5416,20.2785,21.3246,23.0408,26.4441,29.3145,0.07878595454545609,0.0,-1.7411,-1.494,-0.8805,-0.5215,-0.2818,-0.0687,0.1231,0.35,0.8495,2.0858,2.9088,0.200062232331087,0.0,-7.1595,-6.1238,-3.886,-2.4259,-1.344,-0.3435,0.5718,1.6242,3.6844,7.6475,9.9144,2.3155,2.1139,1.468,1.0705,0.8159,0.686,0.6759,0.7229,1.0532,2.0444,2.4947,8.7325,7.9147,5.9916,4.7802,3.8289,3.3922,3.4194,3.5448,4.6985,7.4032,8.3155
3,03346500,"Gage height, ft",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,21.1048606,0.0,17.5423,17.6885,18.0521,18.4937,19.011,19.5788,20.2998,21.3629,23.1334,26.5996,29.6771,0.07878595454545609,0.0,-1.7451,-1.3013,-0.7818,-0.4823,-0.2581,-0.0826,0.0777,0.2717,0.7061,1.7754,2.6821,0.200062232331087,0.0,-6.9634,-5.3943,-3.5082,-2.2485,-1.2867,-0.4317,0.3536,1.2679,3.0802,6.6231,9.1113,2.1836,1.855,1.2635,0.9289,0.6883,0.6235,0.6233,0.6423,0.9472,1.8644,2.3224,7.9816,6.8752,5.1758,4.1525,3.4435,3.1815,3.1532,3.184,4.1852,6.8164,7.7272
3,03346500,"Gage height, ft",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,21.1048606,0.0,17.5053,17.6474,18.0083,18.4443,18.9619,19.5563,20.2527,21.2921,23.0891,26.787,30.1036,0.07878595454545609,0.0,-1.6648,-1.3138,-0.7327,-0.4171,-0.204,-0.0561,0.0935,0.2681,0.673,1.5946,2.4105,0.200062232331087,0.0,-6.4973,-5.2503,-3.2302,-1.9367,-1.0201,-0.3049,0.4336,1.2531,2.9071,5.9649,8.2445,2.0511,1.8644,1.2298,0.8494,0.5736,0.526,0.5056,0.5465,0.8523,1.7093,2.1785,7.4255,6.7586,4.989,3.7011,2.8572,2.6906,2.5668,2.6965,3.7454,6.2337,7.2166
3,03346500,"Gage height, ft",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,21.1048606,0.0,17.49,17.63,17.997,18.4257,18.9294,19.5231,20.2368,21.2871,23.1581,26.9171,30.5034,0.07878595454545609,0.0,-1.5855,-1.1913,-0.674,-0.3853,-0.1925,-0.0533,0.0905,0.2449,0.589,1.3893,2.1089,0.200062232331087,0.0,-6.1653,-4.7324,-2.9786,-1.782,-0.9476,-0.2681,0.425,1.1679,2.5762,5.2188,7.2486,1.8871,1.6124,1.0471,0.7612,0.5255,0.4956,0.4852,0.5243,0.8113,1.5444,1.9324,6.7364,5.7205,4.3306,3.4211,2.5959,2.464,2.4493,2.572,3.5669,5.6296,6.4317
3,03346500,"Gage height, ft",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,21.1048606,0.0,17.4713,17.6066,17.9689,18.3979,18.891,19.4801,20.1671,21.1561,23.011,26.8457,30.5444,0.07878595454545609,0.0,-1.4099,-1.0127,-0.5307,-0.2754,-0.1305,-0.0062,0.11,0.2502,0.5877,1.3353,2.0192,0.200062232331087,0.0,-5.3873,-4.0267,-2.3692,-1.3116,-0.6488,-0.0293,0.5304,1.1884,2.5837,5.0269,6.9535,1.793,1.4981,0.8687,0.5688,0.4274,0.4033,0.4141,0.4518,0.742,1.4586,1.8157,6.2492,5.2907,3.7001,2.6538,2.1536,2.052,2.0842,2.2133,3.2423,5.2295,6.0154
3,03346500,"Gage height, ft",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,21.1048606,0.0,17.4518,17.5834,17.9335,18.3846,18.8662,19.4739,20.1769,21.1359,23.0358,26.908,30.9474,0.07878595454545609,0.0,-1.3365,-0.9447,-0.486,-0.2421,-0.1018,0.0039,0.1024,0.2212,0.5182,1.1466,1.762,0.200062232331087,0.0,-5.041,-3.7538,-2.1442,-1.1419,-0.4968,0.0119,0.4897,1.0579,2.2807,4.341,6.1127,1.6629,1.3988,0.8257,0.5208,0.3595,0.3381,0.3501,0.3909,0.6529,1.2748,1.6202,5.7856,4.9643,3.451,2.3903,1.8136,1.7287,1.7664,1.9134,2.8387,4.5777,5.3336
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2017-01-01,01:00:00,2018-01-01,01:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,463.07938,0.0,331.3248,350.5186,388.9062,422.8384,452.3152,481.792,504.0096,526.2272,546.4822,564.7746,573.9208,-0.10634545454545355,0.0,-86.0689,-69.4146,-48.414,-30.0756,-10.9498,4.1124,18.482,28.9218,38.3906,50.3542,57.2804,-0.3495948065010588,0.0,-31.7096,-22.5587,-14.0421,-8.1652,-2.7987,0.7144,3.8596,6.0713,7.9972,10.3043,11.4785,72.0447,70.1617,66.6461,62.9746,57.9255,54.8789,51.5886,51.7405,53.4822,52.5457,52.4852,26.7595,22.5882,18.4615,15.5794,12.6864,11.3487,10.5489,10.6018,11.0657,11.0584,11.0525
